Time,Rsen1,Rsen2,Rref1,Rref2,Vsen1,Vsens1,Vref1,Vref2,T,H,Ttop,Tbot,Sampling Period
34837.00997686386,177.8248,152.8256,193.8985,166.4641,128.1879,110.7717,139.2859,120.2969,19.1,9.999992,64.16,66.1,10.000988006591797
34847.01233005524,177.8294,152.8626,193.9186,166.4415,128.1911,110.7977,139.2997,120.2812,19.1,9.999987,63.93,65.99,10.002353191375732
34857.013499736786,177.847,152.8638,193.902,166.4805,128.2033,110.7985,139.2882,120.3083,19.09,9.999992,63.7,66.33,10.001169681549072
34867.0111310482,177.8288,152.852,193.9266,166.4912,128.1907,110.7902,139.3052,120.3158,19.1,9.999985,63.93,66.1,9.997631311416626
34877.012129068375,177.8424,152.8615,193.9243,166.4861,128.2001,110.7969,139.3036,120.3123,19.12,9.999992,63.82,66.21,10.00099802017212
34887.01244664192,177.8708,152.8761,193.9414,166.5003,128.2198,110.8071,139.3154,120.3221,19.1,9.99999,63.7,66.33,10.000317573547363
34897.010107278824,177.8867,152.8784,193.9517,166.5036,128.2308,110.8087,139.3225,120.3244,19.11,9.999989,63.82,66.1,9.997660636901855
34907.00776767731,177.8901,152.8997,193.9409,166.511,128.2332,110.8237,139.315,120.3296,19.1,9.999991,63.82,66.33,9.997660398483276
34917.01430225372,177.8873,152.8992,193.9563,166.5031,128.2312,110.8233,139.3256,120.3241,19.1,9.999989,63.93,66.33,10.006534576416016
34927.01480555534,177.8907,152.8997,193.9752,166.5206,128.2336,110.8237,139.3386,120.3363,19.1,9.999995,63.59,66.33,10.000503301620483
34937.012501716614,177.9009,152.9104,193.9763,166.5409,128.2406,110.8311,139.3394,120.3504,19.12,9.999986,64.16,65.87,9.997696161270142
34947.20348358154,177.8952,152.9109,193.9946,166.5313,128.2367,110.8315,139.352,120.3437,19.1,10.199987,63.7,66.1,10.1909818649292
34957.20636129379,177.9117,152.9317,193.9957,166.5381,128.2481,110.8461,139.3528,120.3484,19.1,9.999989,64.16,66.55,10.002877712249756
34967.20405340195,177.9338,152.9278,193.994,166.5353,128.2635,110.8433,139.3516,120.3465,19.11,9.999989,63.93,66.44,9.997692108154297
34977.20676255226,177.9265,152.9272,194.0524,166.5579,128.2583,110.8429,139.3917,120.3622,19.1,9.999989,64.05,66.44,10.002709150314331
34987.20442342758,177.9389,152.9413,194.0043,166.5567,128.267,110.8528,139.3587,120.3614,19.1,9.99999,63.82,66.55,9.997660875320435
34997.20460104942,177.9599,152.9452,194.0232,166.568,128.2816,110.8555,139.3716,120.3693,19.11,9.99999,63.93,66.67,10.00017762184143
35007.21785712242,177.9583,152.9497,194.0386,166.5624,128.2804,110.8587,139.3823,120.3654,19.09,9.99999,64.16,66.33,10.013256072998047
35017.21852016449,177.9509,152.9548,194.0266,166.598,128.2753,110.8622,139.374,120.3901,19.11,9.999988,64.05,66.44,10.000663042068481
35027.21618056297,177.9685,152.9671,194.0489,166.5839,128.2875,110.8709,139.3893,120.3803,19.11,9.999991,64.28,66.78,9.997660398483276
35037.21755003929,177.977,152.9716,194.0655,166.5833,128.2934,110.874,139.4007,120.3799,19.1,9.999992,63.93,66.67,10.00136947631836
35047.21025943756,177.9821,152.9778,194.0798,166.6014,128.2969,110.8783,139.4106,120.3925,19.11,9.999992,63.82,66.33,9.992709398269653
35057.21114397049,177.9838,152.9991,194.0878,166.5929,128.2981,110.8933,139.4161,120.3866,19.11,9.999991,63.93,66.89,10.000884532928467
35067.21341443062,178.0008,153.0036,194.0678,166.6234,128.3099,110.8964,139.4023,120.4078,19.09,9.99999,63.82,66.55,10.002270460128784
35077.213514328,178.0082,153.0019,194.0895,166.6223,128.315,110.8953,139.4173,120.4071,19.1,9.99999,63.93,66.33,10.000099897384644
35087.214993715286,178.0076,153.0053,194.0964,166.6398,128.3146,110.8976,139.422,120.4193,19.1,9.999989,64.16,66.67,10.001479387283325
35097.218715429306,178.0076,152.9957,194.1113,166.6291,128.3146,110.8909,139.4322,120.4118,19.1,9.999988,64.05,66.55,10.003721714019775
35107.21715044975,178.0258,153.0137,194.1244,166.6415,128.3272,110.9035,139.4413,120.4204,19.09,9.999996,64.28,66.44,9.998435020446777
35117.214811086655,178.015,153.0087,194.1175,166.6472,128.3197,110.9,139.4366,120.4244,19.08,9.999991,64.28,66.67,9.997660636901855
35127.21779537201,178.0258,153.0317,194.1444,166.6449,128.3272,110.9161,139.455,120.4228,19.1,9.999991,64.05,66.67,10.002984285354614
35137.218703985214,178.0349,153.039,194.1616,166.6664,128.3335,110.9212,139.4668,120.4377,19.08,9.999987,64.16,66.78,10.000908613204956
35147.22088575363,178.0565,153.0345,194.1433,166.663,128.3484,110.9181,139.4543,120.4354,19.09,9.99999,64.28,66.67,10.002181768417358
35157.207706689835,178.0627,153.0542,194.1638,166.6856,128.3528,110.9319,139.4684,120.4511,19.1,9.999992,64.16,66.67,9.986820936203003
35167.2078332901,178.0678,153.0457,194.1701,166.668,128.3563,110.9259,139.4727,120.4389,19.07,9.999992,64.05,66.67,10.000126600265503
35177.221113443375,178.0695,153.0558,194.1638,166.6918,128.3575,110.933,139.4684,120.4554,19.07,9.999995,64.16,66.67,10.013280153274536
35187.20844697952,178.0798,153.0384,194.1696,166.6873,128.3646,110.9208,139.4724,120.4523,19.09,9.999994,64.39,66.67,9.987333536148071
35197.20856714249,178.0741,153.0637,194.1724,166.7087,128.3606,110.9385,139.4743,120.4672,19.07,9.999992,64.05,66.55,10.000120162963867
35207.41223073006,178.094,153.0789,194.1844,166.7183,128.3744,110.9492,139.4826,120.4739,19.07,10.199989,64.16,66.78,10.20366358757019
35217.42173075676,178.0962,153.0817,194.1644,166.7144,128.376,110.9511,139.4688,120.4712,19.09,9.99999,64.05,66.78,10.00950002670288
35227.42166137695,178.1008,153.0839,194.217,166.7341,128.3791,110.9527,139.505,120.4849,19.08,9.999989,64.39,66.78,9.999930620193481
35237.42221856117,178.1314,153.0856,194.2148,166.7206,128.4004,110.9539,139.5034,120.4755,19.07,9.999991,64.73,66.78,10.00055718421936
35247.40941667557,178.1167,153.0806,194.217,166.7116,128.3901,110.9503,139.505,120.4692,19.09,9.999995,64.39,66.78,9.987198114395142
35257.413170814514,178.1366,153.0997,194.2399,166.7381,128.4039,110.9637,139.5207,120.4877,19.08,9.999987,64.39,67.01,10.003754138946533
35267.41534781456,178.1286,153.1064,194.2371,166.746,128.3984,110.9684,139.5188,120.4932,19.07,9.999989,64.51,66.89,10.002177000045776
35277.417823791504,178.1524,153.1109,194.2462,166.7556,128.4149,110.9716,139.5251,120.4999,19.07,9.999997,64.28,67.12,10.00247597694397
35287.415484666824,178.1598,153.1086,194.2611,166.7686,128.42,110.97,139.5353,120.5089,19.06,9.999991,64.51,67.01,9.997660875320435
35297.41613197327,178.1604,153.1227,194.2639,166.776,128.4204,110.9798,139.5373,120.5141,19.1,9.999991,64.39,66.78,10.00064730644226
35307.40823197365,178.1661,153.1227,194.3022,166.785,128.4244,110.9798,139.5636,120.5204,19.08,9.99999,64.62,67.01,9.99210000038147
35317.40825629234,178.1859,153.1221,194.2708,166.7839,128.4381,110.9795,139.542,120.5196,19.07,9.999991,64.62,67.01,10.000024318695068
35327.40916013718,178.1712,153.1367,194.2828,166.8008,128.4279,110.9897,139.5502,120.5314,19.08,9.999986,64.62,67.12,10.000903844833374
35337.411413908005,178.1911,153.1322,194.2971,166.802,128.4417,110.9865,139.5601,120.5322,19.08,9.999989,64.39,67.23,10.002253770828247
35347.40907430649,178.2075,153.1452,194.3034,166.8025,128.4531,110.9956,139.5644,120.5326,19.09,9.999989,64.73,67.01,9.997660398483276
35357.42235636711,178.2121,153.1463,194.3034,166.7918,128.4562,110.9964,139.5644,120.5251,19.08,9.999993,64.62,67.01,10.013282060623169
35367.424369096756,178.1962,153.1569,194.3022,166.833,128.4452,111.0038,139.5636,120.5538,19.09,9.99999,64.73,66.89,10.002012729644775
35377.41187906265,178.2223,153.1687,194.3103,166.8127,128.4633,111.0121,139.5691,120.5396,19.07,9.999993,64.73,67.23,9.987509965896606
35387.41366147995,178.224,153.162,194.3263,166.811,128.4645,111.0074,139.5801,120.5385,19.08,9.999992,64.73,66.89,10.001782417297363
35397.41626214981,178.2251,153.1744,194.3514,166.8251,128.4653,111.016,139.5974,120.5483,19.08,9.999991,64.51,67.12,10.00260066986084
35407.41636443138,178.2269,153.1839,194.3366,166.8144,128.4665,111.0227,139.5872,120.5408,19.08,9.999989,64.73,67.23,10.000102281570435
35417.66714334488,178.2302,153.1929,194.344,166.8658,128.4688,111.029,139.5923,120.5766,19.09,9.999991,64.51,67.12,10.250778913497925
35427.42429280281,178.2427,153.1721,194.384,166.8246,128.4775,111.0145,139.6199,120.5479,19.09,9.999993,64.73,67.12,9.757149457931519
35437.42494940758,178.2677,153.2052,194.3566,166.8619,128.4948,111.0377,139.601,120.5739,19.07,9.999989,64.51,67.01,10.000656604766846
35447.42260956764,178.2547,153.2013,194.3857,166.8788,128.4857,111.0349,139.621,120.5857,19.08,9.999993,64.62,67.12,9.997660160064697
35457.41227054596,178.2569,153.1996,194.4006,166.8895,128.4873,111.0337,139.6313,120.5931,19.07,9.99999,64.62,67.35,9.98966097831726
35467.41394138336,178.2836,153.2165,194.3932,166.8975,128.5058,111.0455,139.6262,120.5986,19.07,9.999991,64.62,67.23,10.001670837402344
35477.41478586197,178.2751,153.2215,194.3835,166.8901,128.4999,111.0491,139.6195,120.5935,19.08,9.999988,64.73,67.12,10.000844478607178
35487.41744351387,178.27,153.2339,194.3943,166.8658,128.4964,111.0577,139.627,120.5766,19.08,9.999991,64.85,67.23,10.002657651901245
35497.41948866844,178.291,153.2322,194.3915,166.8969,128.5109,111.0566,139.625,120.5982,19.09,9.999991,64.62,67.35,10.002045154571533
35507.41714978218,178.3001,153.2417,194.4012,166.8754,128.5172,111.0632,139.6317,120.5833,19.07,9.999988,64.85,67.12,9.997661113739014
35517.41772484779,178.2927,153.2373,194.4212,166.8799,128.5121,111.0601,139.6454,120.5864,19.07,9.999987,64.73,67.46,10.000575065612793
35527.41535639763,178.3064,153.2322,194.4384,166.8681,128.5215,111.0566,139.6572,120.5782,19.08,9.999992,64.73,67.23,9.997631549835205
35537.41550183296,178.3069,153.2575,194.4441,166.9003,128.5219,111.0743,139.6612,120.6006,19.09,9.999992,64.96,67.46,10.000145435333252
35547.41768312454,178.3262,153.2429,194.4669,166.9184,128.5353,111.064,139.6769,120.6132,19.07,9.999994,64.85,67.23,10.0021812915802
35557.42600941658,178.3171,153.2434,194.4487,166.8935,128.529,111.0644,139.6643,120.5959,19.06,9.999991,65.08,67.23,10.008326292037964
35567.42598795891,178.3302,153.2738,194.4475,166.9054,128.5381,111.0857,139.6635,120.6041,19.06,9.99999,64.51,67.35,9.99997854232788
35577.42797255516,178.3382,153.2491,194.4406,166.9466,128.5436,111.0684,139.6588,120.6329,19.08,9.999991,64.96,67.46,10.001984596252441
35587.613085746765,178.345,153.2682,194.4767,166.9687,128.5483,111.0817,139.6836,120.6482,19.09,10.199989,64.73,67.23,10.185113191604614
35597.613726854324,178.3637,153.2867,194.4744,166.9596,128.5613,111.0947,139.682,120.6419,19.09,9.999991,64.73,67.57,10.000641107559204
35607.621738910675,178.3461,153.2957,194.4933,166.95,128.5491,111.101,139.695,120.6352,19.06,9.999987,64.96,67.57,10.008012056350708
35617.61939954758,178.3728,153.2805,194.499,166.9478,128.5676,111.0904,139.6989,120.6337,19.07,9.999993,65.08,67.57,9.997660636901855
35627.62007331848,178.3836,153.3002,194.4887,166.9545,128.575,111.1042,139.6919,120.6384,19.07,9.999993,65.19,67.46,10.000673770904541
35637.6213991642,178.3785,153.2968,194.5259,166.9901,128.5715,111.1018,139.7174,120.6632,19.07,9.999995,64.85,67.8,10.001325845718384
35647.619059324265,178.4052,153.2979,194.519,166.9997,128.59,111.1026,139.7127,120.6698,19.07,9.999996,64.85,67.57,9.997660160064697
35657.626527071,178.3927,153.3159,194.5207,167.0037,128.5813,111.1152,139.7139,120.6726,19.09,9.999989,64.96,67.01,10.00746774673462
35667.623267412186,178.4131,153.3125,194.5379,166.9862,128.5955,111.1128,139.7257,120.6604,19.06,9.999989,65.08,67.12,9.996740341186523
35677.624126672745,178.4006,153.3114,194.535,167.0127,128.5868,111.112,139.7237,120.6789,19.07,9.999988,65.08,67.57,10.000859260559082
35687.62606596947,178.4029,153.3198,194.5476,167.0003,128.5884,111.1179,139.7324,120.6702,19.07,9.999991,65.19,67.12,10.001939296722412
35697.616778850555,178.4177,153.3277,194.5464,166.9811,128.5986,111.1234,139.7316,120.6569,19.07,9.999987,64.96,67.35,9.990712881088257
35707.6169655323,178.4222,153.3198,194.5607,167.0048,128.6018,111.1179,139.7414,120.6734,19.09,9.999991,64.96,67.8,10.000186681747437
35717.61697387695,178.4324,153.344,194.5968,167.0263,128.6089,111.1348,139.7662,120.6883,19.07,9.99999,64.96,67.57,10.000008344650269
35727.617862701416,178.4444,153.3552,194.5716,167.0195,128.6171,111.1427,139.7489,120.6836,19.09,9.999987,65.3,67.46,10.00088882446289
35737.62036108971,178.4387,153.3546,194.5625,167.0365,128.6132,111.1423,139.7426,120.6954,19.07,9.999991,65.19,67.35,10.002498388290405
35747.62022233009,178.4466,153.3591,194.6117,167.0376,128.6187,111.1455,139.7764,120.6962,19.07,9.999994,65.19,67.69,9.999861240386963
35757.61898589134,178.4585,153.367,194.6214,167.0376,128.627,111.151,139.7831,120.6962,19.07,9.999991,64.96,67.57,9.99876356124878
35767.619579315186,178.4659,153.3676,194.6191,167.0681,128.6321,111.1514,139.7816,120.7174,19.06,9.99999,65.19,67.57,10.000593423843384
35777.62024593353,178.4733,153.3659,194.6168,167.063,128.6372,111.1502,139.78,120.7139,19.09,9.999989,64.96,67.57,10.000666618347168
35787.622797727585,178.4631,153.3766,194.5854,167.0986,128.6301,111.1577,139.7583,120.7387,19.09,9.99999,65.08,67.57,10.002551794052124
35797.62045788765,178.4841,153.3771,194.6105,167.0557,128.6447,111.1581,139.7757,120.7088,19.09,9.999989,65.08,67.57,9.997660160064697
35807.61811876297,178.4886,153.3957,194.6385,167.0732,128.6478,111.171,139.7949,120.721,19.07,9.999991,65.3,67.8,9.997660875320435
35817.621512413025,178.4966,153.3912,194.6237,167.0992,128.6533,111.1679,139.7847,120.7391,19.07,9.999995,65.3,67.8,10.003393650054932
35827.61917304993,178.4841,153.3906,194.634,167.0896,128.6447,111.1675,139.7918,120.7324,19.07,9.999995,65.19,67.57,9.997660636901855
35837.6198284626,178.4904,153.4108,194.646,167.0998,128.649,111.1817,139.8,120.7395,19.1,9.999986,65.3,67.8,10.00065541267395
35847.622831106186,178.5051,153.4058,194.6494,167.0947,128.6592,111.1781,139.8024,120.7359,19.07,9.999992,65.19,67.69,10.003002643585205
35857.62049150467,178.5159,153.4187,194.658,167.1241,128.6667,111.1872,139.8083,120.7564,19.08,9.999988,65.08,67.8,9.997660398483276
35867.62117314339,178.5347,153.4058,194.6751,167.1111,128.6797,111.1781,139.8201,120.7473,19.04,9.999989,65.3,67.57,10.000681638717651
35877.635749816895,178.5301,153.4063,194.6849,167.119,128.6765,111.1785,139.8268,120.7529,19.06,9.999992,65.19,67.57,10.01457667350769
35887.82086253166,178.5278,153.4299,194.7283,167.1252,128.675,111.195,139.8567,120.7572,19.07,10.199993,65.3,67.69,10.185112714767456
35897.823756456375,178.5625,153.4361,194.6751,167.1399,128.6989,111.1994,139.8201,120.7674,19.09,9.999991,64.96,68.02,10.002893924713135
35907.82412528992,178.5471,153.4271,194.6963,167.1128,128.6883,111.1931,139.8347,120.7485,19.06,9.99999,65.3,67.91,10.00036883354187
35917.82477283478,178.5522,153.4451,194.6963,167.1608,128.6919,111.2057,139.8347,120.782,19.07,9.999988,65.3,67.8,10.00064754486084
35927.82440137863,178.5608,153.4468,194.6986,167.1653,128.6978,111.2068,139.8362,120.7851,19.06,9.999991,65.19,67.8,9.99962854385376
35937.82334256172,178.546,153.4575,194.746,167.167,128.6875,111.2143,139.8689,120.7863,19.07,9.999993,65.3,67.8,9.99894118309021
35947.823954582214,178.5636,153.4709,194.7123,167.171,128.6997,111.2237,139.8457,120.789,19.08,9.999988,65.3,67.91,10.000612020492554
35957.8216149807,178.5869,153.4608,194.7192,167.1845,128.7159,111.2167,139.8504,120.7985,19.06,9.999994,65.3,67.8,9.997660398483276
35967.831058979034,178.592,153.4591,194.7575,167.1828,128.7194,111.2155,139.8768,120.7973,19.04,9.999995,65.65,67.69,10.009443998336792
35977.831907987595,178.6011,153.4732,194.7718,167.1755,128.7257,111.2253,139.8866,120.7922,19.06,9.999992,65.19,67.8,10.00084900856018
35987.83277964592,178.5988,153.4799,194.7415,167.1772,128.7241,111.23,139.8657,120.7934,19.04,9.999993,65.42,68.25,10.000871658325195
35997.8191549778,178.5994,153.4738,194.7615,167.171,128.7245,111.2257,139.8795,120.789,19.06,9.999998,65.3,67.91,9.986375331878662
36007.83243703842,178.6028,153.4878,194.7678,167.1552,128.7269,111.2355,139.8838,120.778,19.06,9.999994,65.53,67.8,10.013282060623169
36017.81925916672,178.6255,153.5046,194.7815,167.21,128.7426,111.2474,139.8933,120.8162,19.06,9.999993,65.19,67.91,9.986822128295898
36027.821095228195,178.629,153.4979,194.7947,167.2218,128.745,111.2426,139.9023,120.8244,19.04,9.999993,65.42,68.14,10.001836061477661
36037.82097148895,178.6249,153.4973,194.7787,167.2235,128.7422,111.2422,139.8913,120.8256,19.03,9.999993,65.53,67.8,9.999876260757446
36047.82395386696,178.6284,153.5114,194.7678,167.1761,128.7446,111.2521,139.8838,120.7926,19.07,9.999993,65.3,67.91,10.002982378005981
36057.823684453964,178.6295,153.5176,194.7981,167.197,128.7454,111.2564,139.9047,120.8071,19.03,9.999997,65.42,67.91,9.999730587005615
36067.821345090866,178.6386,153.5024,194.7947,167.2303,128.7517,111.2458,139.9023,120.8303,19.07,9.999996,65.42,68.14,9.997660636901855
36077.81900525093,178.6556,153.5204,194.8044,167.2258,128.7635,111.2584,139.909,120.8272,19.06,9.999993,65.42,67.8,9.997660160064697
36087.81938242912,178.6499,153.517,194.8096,167.2535,128.7595,111.256,139.9126,120.8465,19.06,9.999989,65.42,68.02,10.000377178192139
36097.821902513504,178.6653,153.5277,194.8353,167.2281,128.7702,111.2635,139.9303,120.8288,19.07,9.99999,65.42,68.02,10.002520084381104
36107.8234937191,178.6619,153.5271,194.8261,167.2439,128.7678,111.2631,139.924,120.8398,19.04,9.999996,65.53,67.69,10.001591205596924
36117.823298215866,178.6687,153.5473,194.8261,167.2648,128.7725,111.2772,139.924,120.8543,19.07,9.999992,65.53,68.36,9.999804496765137
36127.8239531517,178.6761,153.5356,194.8296,167.2818,128.7776,111.269,139.9263,120.8661,19.04,9.999991,65.65,67.91,10.000654935836792
36137.82366847992,178.688,153.54,194.8593,167.2749,128.7859,111.2721,139.9468,120.8614,19.06,9.999994,65.65,67.69,9.999715328216553
36147.824229717255,178.6965,153.5417,194.8387,167.301,128.7918,111.2733,139.9326,120.8795,19.06,9.999988,65.42,68.02,10.000561237335205
36157.83751440048,178.692,153.5445,194.8856,167.2749,128.7886,111.2753,139.9649,120.8614,19.07,9.999994,65.76,67.8,10.013284683227539
36168.02073764801,178.6931,153.562,194.8885,167.2507,128.7894,111.2875,139.9668,120.8445,19.07,10.199991,65.53,68.36,10.183223247528076
36178.031369924545,178.7084,153.558,194.9062,167.2857,128.8,111.2847,139.979,120.8689,19.06,9.999991,65.65,68.14,10.010632276535034
36188.03129863739,178.7107,153.5743,194.8719,167.2789,128.8016,111.2961,139.9554,120.8642,19.06,9.99999,65.76,67.69,9.999928712844849
36198.032111406326,178.7238,153.5754,194.8811,167.2682,128.8107,111.2969,139.9617,120.8567,19.06,9.999988,65.76,68.25,10.000812768936157
36208.03471946716,178.709,153.5664,194.9045,167.2795,128.8004,111.2906,139.9779,120.8646,19.07,9.999991,65.76,67.91,10.002608060836792
36218.032380104065,178.7357,153.594,194.9005,167.3179,128.8189,111.3099,139.9751,120.8913,19.07,9.999994,65.76,68.14,9.997660636901855
36228.03004050255,178.7238,153.5861,194.8834,167.3043,128.8107,111.3044,139.9633,120.8819,19.08,9.999991,65.76,68.14,9.997660398483276
36238.030712366104,178.7329,153.5771,194.9165,167.3066,128.817,111.2981,139.9861,120.8835,19.08,9.999993,65.76,68.14,10.000671863555908
36248.033850193024,178.7391,153.5889,194.916,167.2987,128.8213,111.3064,139.9857,120.8779,19.06,9.999993,65.65,68.14,10.003137826919556
36258.035835027695,178.7414,153.6114,194.9188,167.332,128.8229,111.3221,139.9877,120.9012,19.07,9.99999,65.87,68.25,10.00198483467102
36268.02180457115,178.7607,153.6103,194.9228,167.3309,128.8362,111.3213,139.9904,120.9004,19.09,9.999992,65.76,68.02,9.985969543457031
36278.027745723724,178.7664,153.6254,194.944,167.3168,128.8402,111.3319,140.005,120.8905,19.07,9.99999,65.99,68.25,10.005941152572632
36288.02540588379,178.7596,153.6192,194.94,167.3275,128.8354,111.3276,140.0022,120.898,19.04,9.999993,65.65,68.59,9.997660160064697
36298.034650564194,178.763,153.617,194.932,167.3416,128.8378,111.326,139.9967,120.9078,19.06,9.999997,65.76,68.36,10.009244680404663
36308.031906843185,178.7698,153.6097,194.9325,167.3654,128.8425,111.3209,139.9971,120.9244,19.09,9.999992,65.76,68.36,9.9972562789917
36318.03207111359,178.7817,153.6339,194.9606,167.3434,128.8508,111.3378,140.0164,120.909,19.09,9.99999,65.65,68.36,10.000164270401001
36328.02947640419,178.7965,153.635,194.9606,167.3569,128.861,111.3386,140.0164,120.9185,19.09,9.999992,65.53,68.36,9.997405290603638
36338.03037548065,178.7811,153.6305,194.9886,167.3202,128.8504,111.3355,140.0357,120.8929,19.07,9.999992,65.53,68.36,10.000899076461792
36348.03119587898,178.7851,153.6389,194.9674,167.3298,128.8532,111.3414,140.0211,120.8996,19.07,9.999991,65.99,68.36,10.000820398330688
36358.03220868111,178.7965,153.6344,194.976,167.4061,128.861,111.3382,140.027,120.9527,19.07,9.999992,65.87,68.25,10.001012802124023
36368.02986955643,178.7982,153.6333,195.0075,167.3676,128.8622,111.3374,140.0487,120.9259,19.09,9.999993,65.99,68.25,9.997660875320435
36378.03066277504,178.8363,153.6614,194.9977,167.3818,128.8886,111.3571,140.042,120.9358,19.08,9.999991,65.99,68.36,10.000793218612671
36388.02959704399,178.834,153.6642,195.0178,167.358,128.887,111.3591,140.0557,120.9193,19.07,9.999995,65.99,68.48,9.998934268951416
36398.030468702316,178.8209,153.6569,195.0,167.3716,128.8779,111.354,140.0435,120.9287,19.07,9.999994,65.65,68.7,10.000871658325195
36408.0324819088,178.8351,153.6659,195.0498,167.4129,128.8878,111.3603,140.0778,120.9574,19.06,9.999992,65.65,68.48,10.002013206481934
36418.03511619568,178.8425,153.6569,195.0138,167.3976,128.8929,111.354,140.053,120.9468,19.06,9.999994,65.99,68.14,10.002634286880493
36428.03705120087,178.8544,153.6737,195.0378,167.379,128.9012,111.3658,140.0695,120.9338,19.08,9.999991,65.87,68.48,10.001935005187988
36438.037930727005,178.8436,153.6749,194.9983,167.418,128.8937,111.3665,140.0424,120.961,19.09,9.999992,65.76,68.59,10.000879526138306
36448.029455661774,178.8533,153.6906,195.0366,167.3874,128.9004,111.3776,140.0687,120.9397,19.06,9.999988,65.87,68.7,9.991524934768677
36458.04274010658,178.8561,153.6799,195.0195,167.4485,128.9023,111.3701,140.0569,120.9822,19.07,9.999993,66.1,68.59,10.01328444480896
36468.02779483795,178.859,153.6844,195.0309,167.4219,128.9043,111.3732,140.0648,120.9637,19.07,9.999993,66.1,68.36,9.985054731369019
36478.037175655365,178.8573,153.6979,195.0807,167.4304,128.9031,111.3827,140.099,120.9696,19.04,9.999991,65.99,68.48,10.00938081741333
36488.22726202011,178.8698,153.6973,195.071,167.4276,128.9118,111.3823,140.0923,120.9676,19.07,10.199988,65.99,68.36,10.190086364746094
36498.229340553284,178.8823,153.7035,195.0613,167.462,128.9204,111.3866,140.0856,120.9916,19.06,9.999992,66.21,68.48,10.002078533172607
36508.23098540306,178.8777,153.7125,195.0733,167.4389,128.9173,111.3929,140.0939,120.9755,19.07,9.999987,65.65,68.14,10.001644849777222
36518.22864603996,178.8947,153.7361,195.1041,167.4507,128.9291,111.4094,140.1151,120.9838,19.07,9.999986,66.1,68.14,9.997660636901855
36528.226306438446,178.9033,153.7243,195.1053,167.4603,128.935,111.4012,140.1159,120.9905,19.06,10.000001,65.76,68.59,9.997660398483276
36538.23684620857,178.9084,153.7198,195.0675,167.466,128.9385,111.398,140.09,120.9944,19.08,9.999994,65.99,68.48,10.010539770126343
36548.23768401146,178.9039,153.7327,195.0813,167.4632,128.9354,111.4071,140.0994,120.9924,19.06,9.999991,66.1,68.81,10.000837802886963
36558.2383453846,178.905,153.7288,195.0904,167.4722,128.9362,111.4043,140.1057,120.9987,19.07,9.999992,65.99,68.59,10.000661373138428
36568.238951683044,178.9152,153.7305,195.1127,167.4603,128.9432,111.4055,140.121,120.9905,19.07,9.999995,65.87,68.59,10.000606298446655
36578.24035692215,178.918,153.7451,195.1196,167.4875,128.9452,111.4157,140.1258,121.0093,19.06,9.999992,66.1,68.81,10.001405239105225
36588.227893829346,178.9306,153.7434,195.0979,167.514,128.9539,111.4145,140.1108,121.0278,19.07,9.999991,66.1,68.59,9.987536907196045
36598.230128765106,178.9254,153.7501,195.1373,167.4976,128.9503,111.4193,140.138,121.0164,19.04,9.999991,66.21,68.81,10.002234935760498
36608.22778916359,178.93,153.7423,195.1219,167.4852,128.9535,111.4138,140.1273,121.0078,19.06,9.999991,65.87,68.48,9.997660398483276
36618.22864198685,178.9453,153.7468,195.1459,167.5157,128.9641,111.4169,140.1439,121.029,19.02,9.999988,66.33,68.59,10.000852823257446
36628.23874282837,178.9504,153.7608,195.1379,167.5231,128.9676,111.4267,140.1384,121.0341,19.06,9.999995,66.33,68.25,10.010100841522217
36638.23961043358,178.955,153.767,195.1802,167.4829,128.9708,111.4311,140.1675,121.0062,19.08,9.999996,66.1,68.48,10.00086760520935
36648.24050784111,178.9601,153.7574,195.1516,167.5106,128.9743,111.4244,140.1478,121.0255,19.06,9.999991,66.1,68.25,10.000897407531738
36658.240200042725,178.9612,153.7872,195.1882,167.5225,128.9751,111.4452,140.173,121.0337,19.06,9.999992,66.21,68.7,9.99969220161438
36668.2418088913,178.9652,153.7766,195.143,167.5027,128.9779,111.4378,140.1419,121.02,19.07,9.999989,66.33,68.81,10.001608848571777
36678.22890043259,178.98,153.7726,195.1699,167.5332,128.9881,111.435,140.1604,121.0412,19.04,9.99999,66.21,68.7,9.987091541290283
36688.22938632965,178.9919,153.7912,195.1808,167.5462,128.9964,111.448,140.1679,121.0503,19.04,9.999996,65.87,68.36,10.000485897064209
36698.242668151855,178.9834,153.7737,195.1791,167.518,128.9904,111.4358,140.1667,121.0306,19.06,9.999996,66.21,68.48,10.01328182220459
36708.24278450012,178.9868,153.8029,195.2088,167.5214,128.9928,111.4562,140.1871,121.0329,19.04,9.99999,66.33,68.81,10.000116348266602
36718.228380680084,178.9902,153.7957,195.2008,167.527,128.9952,111.4511,140.1816,121.0369,19.06,9.999995,66.44,68.48,9.985596179962158
36728.24166250229,179.0084,153.7957,195.2077,167.5756,129.0078,111.4511,140.1864,121.0707,19.04,9.999994,66.33,68.36,10.01328182220459
36738.242545843124,179.0209,153.8378,195.2151,167.5479,129.0164,111.4806,140.1915,121.0514,19.06,9.999995,65.87,68.7,10.000883340835571
36748.24239015579,179.0248,153.8069,195.1985,167.605,129.0192,111.459,140.1801,121.0912,19.04,9.99999,66.1,68.7,9.999844312667847
36758.24212217331,179.0237,153.8103,195.2094,167.5389,129.0184,111.4614,140.1875,121.0451,19.04,9.999992,66.21,68.59,9.99973201751709
