,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time,R0,R1,R2,R3,V0,V1,V2,V3,Temperature,Sample Time,Cap,Motor Position,Calculated Strain,Corrected R b,Corrected R a,Delta,R,angle,strain_aprox,Passive Corrected R,Passive Corrected R b
688,688,688,688,151.8846015930176,667.9494,1030.3999,962.2418,194041.7656,1370.8348,1725.7003,1669.2925,3284.0908,24.86,0.199984,18.0,4138.0,5.973126143650938e-05,1649.9875667572744,1649.8114728247585,254.0,16.843138811023618,0.01098375617719645,0.00012377011520171057,0.023147645565245508,120.55892736790702
689,689,689,689,152.0794384479523,667.9503,1030.4005,962.2294,194080.6719,1370.8359,1725.7008,1669.2819,3284.094,24.85,0.199988,64.0,4200.0,7.422980540378842e-05,1649.9902335809165,1649.8114288823206,316.0,13.538528253164554,0.013664811706483905,0.00015550803145462358,0.023348708804519447,112.492652841378
690,690,690,690,152.29569315910342,667.951,1030.3862,962.2308,194158.5312,1370.8368,1725.6893,1669.2831,3284.1003,24.86,0.19999,64.0,4258.0,8.779295943769459e-05,1649.973094116724,1649.7851178354992,374.0,11.439023898395725,0.01617288484290904,0.00018574050661773,0.008738424657053656,195.65530803008005
691,691,691,691,152.47576570510859,667.9438,1030.4114,962.2294,193975.9531,1370.8281,1725.7095,1669.2819,3284.0854,24.85,0.199984,64.0,4320.0,0.00010229150340497366,1650.0116708209928,1649.8388529404183,436.0,9.812431302752293,0.01885391442775814,0.00021863750920326266,0.03712991874374438,7.77385284146294
692,692,692,692,152.6967260837555,667.9491,1030.4064,962.2339,194065.7188,1370.8345,1725.7054,1669.2858,3284.0928,24.85,0.199989,64.0,4378.0,0.00011585465743887983,1649.9894364819056,1649.823409691067,494.0,8.660419064777326,0.021361959072903988,0.00024995423846773616,0.02978062448562468,114.58605166105554
693,693,693,693,152.87696290016174,667.9517,1030.4143,962.2391,194113.6094,1370.8375,1725.7118,1669.2902,3284.0967,24.87,0.199985,64.0,4445.0,0.00013152243882287492,1649.9751741681216,1649.834255695069,561.0,7.626171765597148,0.02425916202414045,0.00028678275456621183,0.03652814050985853,182.17482807580382
694,694,694,694,153.09683871269223,667.9513,1030.4099,962.2335,194014.8438,1370.8372,1725.7083,1669.2854,3284.0886,24.86,0.19999,64.0,4498.0,0.00014391635544006509,1650.000194209771,1649.8269203788996,614.0,6.9679372931596095,0.02655096140292616,0.00031641108916966715,0.032305445737051734,62.19580732192844
695,695,695,695,153.27676653862,667.9406,1030.4183,962.2372,194062.7188,1370.8242,1725.715,1669.2886,3284.0925,24.87,0.199986,64.0,4565.0,0.00015958413682406016,1649.987221275868,1649.8550831716748,681.0,6.28246237958884,0.02944811661297798,0.0003544919135420397,0.04544836056004442,124.0868174629286
696,696,696,696,153.48807072639462,667.9445,1030.401,962.2298,194041.7656,1370.8289,1725.7012,1669.2822,3284.0908,24.85,0.199985,64.0,4618.0,0.00017197805344125033,1649.9978552956973,1649.8194823422089,734.0,5.828875174386921,0.03173987437017236,0.0003851108280956935,0.026419634596550168,75.10159718059003
697,697,697,697,153.6869561672211,667.9392,1030.4119,962.2253,194014.8438,1370.8226,1725.7098,1669.2783,3284.0886,24.85,0.19999,64.0,4680.0,0.00018647659740852937,1650.0072247577884,1649.8454242769794,796.0,5.3749268944723605,0.03442077198456508,0.0004214843908583537,0.03966892885466677,31.133298360276967
698,698,698,698,153.88199639320376,667.9419,1030.422,962.2308,194152.5312,1370.8258,1725.7179999999994,1669.2831,3284.0999,24.84,0.199985,64.0,4738.0,0.0002000397514424356,1649.974322430082,1649.8600611606296,854.0,5.009941051522248,0.03692868051364391,0.00045605321557626994,0.0485721185722241,189.65530803008005
699,699,699,699,154.08190369606018,667.9435,1030.4143,962.2257,194038.7812,1370.8278,1725.7118,1669.2787,3284.0906,24.86,0.199987,64.0,4800.0,0.0002145382954097146,1650.0019815213248,1649.8443837349564,916.0,4.670900139737992,0.03960951609513173,0.0004935853832176339,0.04016289766389036,56.585942700039595
700,700,700,700,154.2914893627167,667.9462,1030.4192,962.2189,194017.8281,1370.8309,1725.7157,1669.2728,3284.0889,24.84,0.199985,64.0,4857.0,0.00022786760196027758,1650.0121011349154,1649.84976785586,973.0,4.397326171120247,0.04207412392040808,0.000528618864906258,0.043866087381616126,9.873688927385956
701,701,701,701,154.4730474948883,667.9412,1030.4305,962.2192,193978.9531,1370.825,1725.7247,1669.2732,3284.0857,24.84,0.199986,64.0,4920.0,0.00024259999341089985,1650.0198020536286,1649.876050203456,1036.0,4.129982285714285,0.044798126903641385,0.0005679286433875293,0.0573824027194405,-27.864877817686647
702,702,702,702,154.6833915710449,667.9462,1030.4344,962.2372,194101.6406,1370.8309,1725.7279,1669.2886,3284.0957,24.86,0.199987,64.0,4978.0,0.000256163147444806,1649.9792533930865,1649.8768138923028,1094.0,3.911081734917733,0.04730590249640548,0.0006046649323431151,0.059066087381665966,163.008617463056
703,703,703,703,154.88328456878662,667.9457,1030.4183,962.229,194032.7969,1370.8304,1725.715,1669.2815,3284.0901,24.86,0.199987,64.0,5040.0,0.00027066169141208503,1650.000377211283,1649.8487839829404,1156.0,3.7013781730103807,0.0499865869551961,0.0006445139089657777,0.04318771891541928,63.10240850178525
704,704,704,704,155.0831820964813,667.9366,1030.4325,962.2313,193931.125,1370.8195,1725.7263,1669.2834,3284.0818,24.86,0.199986,64.0,5098.0,0.0002842248454459913,1650.0192184922266,1649.8852905137728,1214.0,3.5245979390444817,0.05249428342589226,0.0006823337371270205,0.06142141283032744,-29.856836545746773
705,705,705,705,155.28309059143066,667.9465,1030.4344,962.2321,194062.7188,1370.8313,1725.7279,1669.2842,3284.0925,24.86,0.199989,64.0,5160.0,0.00029872338941327027,1649.9915939099235,1649.8764433535634,1276.0,3.353400539184953,0.05517487879794152,0.0007233409085264044,0.05893310846136046,104.76745213288814
706,706,706,706,155.48473143577576,667.9412,1030.4292,962.223,193993.9062,1370.825,1725.7236,1669.2764,3284.0869,24.85,0.199987,64.0,5218.0,0.00031228654344717647,1650.0134829130554,1649.873737070816,1334.0,3.207657254872564,0.057682487712702214,0.0007622441414711011,0.05608240271953946,1.4830434080213308
707,707,707,707,155.6845667362213,667.9399,1030.4211,962.2216,194032.7969,1370.8234,1725.7173,1669.2751,3284.0901,24.87,0.199985,64.0,5280.0,0.0003267850874144556,1650.0067218792105,1649.8609300108606,1396.0,3.065257455587392,0.06036298498341871,0.0008044093616260234,0.04855864470744109,35.070388219319284
708,708,708,708,155.88451552391052,667.9425,1030.4393,962.2313,194095.6406,1370.8265,1725.7318,1669.2834,3284.0952,24.85,0.199986,64.0,5338.0,0.00034034824144836166,1649.9855402286435,1649.8901024828754,1454.0,2.9430413053645115,0.06287049791014372,0.0008443958605753955,0.06560616073159052,134.6587634542957
709,709,709,709,156.08408212661743,667.9363,1030.4385,962.2372,194173.5156,1370.8191,1725.7311,1669.2886,3284.1016,24.86,0.199987,64.0,5400.0,0.00035484678541564075,1649.9645392882026,1649.8963369247256,1516.0,2.8227401899736138,0.06555088806691603,0.0008877189788081875,0.06755439175060474,234.883617463056
710,710,710,710,156.28431844711304,667.9457,1030.4478,962.2249,194002.8906,1370.8304,1725.7385,1669.2779999999998,3284.0876,24.86,0.199987,64.0,5458.0,0.00036840993944954695,1650.010014669701,1649.9012739382838,1574.0,2.7187825527318927,0.06805829657544242,0.0009287886006295825,0.07268771891529012,17.66485402127728
711,711,711,711,156.4742066860199,667.935,1030.4438,962.2143,193999.8906,1370.8175,1725.7354,1669.2689,3284.0874,24.86,0.199986,64.0,5520.0,0.000382908483416826,1650.0197171648392,1649.9073728523556,1636.0,2.6158088312958445,0.07073857060782089,0.0009732694616113412,0.0734306337385533,-25.489120977465063
712,712,712,712,156.6856555938721,667.9317,1030.4453,962.2239,194095.6406,1370.8136,1725.7366,1669.2771,3284.0952,24.86,0.199987,64.0,5577.0,0.000396237789967389,1649.9918848814057,1649.9141177724216,1693.0,2.5277957025989366,0.07320263751655863,0.0010146908556629996,0.07639340186153731,106.62674317229539
713,713,713,713,156.8755395412445,667.9382,1030.4615,962.222,194026.8125,1370.8214,1725.7495,1669.2755,3284.0896,24.87,0.199987,64.0,5640.0,0.0004109701814180112,1650.0076040044628,1649.934913023468,1756.0,2.4371678633257403,0.07592601516997108,0.0010610605025734702,0.08971219192210356,30.60123255942017
714,714,714,714,157.07987022399902,667.9382,1030.4631,962.2178,193928.1406,1370.8214,1725.7507,1669.2720000000006,3284.0815,24.86,0.199985,64.0,5697.0,0.0004242994879685742,1650.0314041620945,1649.9377597567254,1813.0,2.3606003775510205,0.07838996293206911,0.0011035460514429974,0.09131219192215667,-83.98073300626129
715,715,715,715,157.28526782989505,667.9339,1030.4575,962.2408,193898.25,1370.8163,1725.7463,1669.2916,3284.0791,24.87,0.199987,64.0,5760.0,0.0004390318794191965,1650.0178031328394,1649.9331072845378,1876.0,2.281388426439232,0.08111320432200599,0.0011510917852387054,0.08761822311282685,-26.744783481117338
716,716,716,716,157.48681378364563,667.9363,1030.4591,962.228,194017.8281,1370.8191,1725.7476,1669.2806,3284.0889,24.87,0.199986,64.0,5817.0,0.00045236118596975937,1650.0042988931384,1649.9329896824966,1933.0,2.2141713629073982,0.08357702465935157,0.0011946413354613215,0.08815439175066331,44.34549765242264
717,717,717,717,157.68685626983645,667.9343,1030.4513,962.2065,194047.75,1370.8168,1725.7413,1669.2622,3284.0913,24.84,0.199987,64.0,5880.0,0.00046709357742038166,1650.0166074881702,1649.9215819445121,1996.0,2.1443471983967934,0.08630012063771758,0.0012433629841642187,0.08124091788579335,-7.1769855986349285
718,718,718,718,157.8967413902283,667.9385,1030.4537,962.216,194041.7656,1370.8218,1725.7433,1669.2704,3284.0908,24.85,0.199987,64.0,5937.0,0.0004804228839709447,1650.0096872735062,1649.920664514997,2053.0,2.0848672208962493,0.08876380527476832,0.0012879763780087401,0.08177921300205071,22.825667466036975
719,719,719,719,158.08662986755368,667.9339,1030.467,962.2226,194089.6562,1370.8163,1725.7539,1669.276,3284.0947,24.87,0.199988,64.0,6004.0,0.0004960906653549398,1649.994224588232,1649.9500097650812,2120.0,2.019043490566037,0.09165962902952174,0.0013410626908794132,0.0971182231127159,95.71779906889424
720,720,720,720,158.29653978347778,667.9285,1030.469,962.2202,194014.8438,1370.8097,1725.7555,1669.2739,3284.0886,24.84,0.199987,64.0,6057.0,0.0005084845819721299,1650.0115974459204,1649.9602379865396,2173.0,1.9698508810400368,0.09395028736035152,0.0013835508403988155,0.10151184367782662,11.813933031167835
721,721,721,721,158.4779751300812,667.9213,1030.4744,962.2133,194113.6094,1370.8010000000004,1725.7598,1669.2681,3284.0967,24.86,0.199985,64.0,6124.0,0.000524152363356125,1649.997294746422,1649.9787387319159,2240.0,1.9109972321428568,0.09684593686074608,0.0014378873453469788,0.11010333776448533,84.44156817393377
722,722,722,722,158.68785834312442,667.9297,1030.4833,962.2197,194014.8438,1370.8112,1725.7668,1669.2736,3284.0886,24.84,0.199988,64.0,6177.0,0.0005365462799733151,1650.0120261420832,1649.984197711888,2293.0,1.8668791646314868,0.09913645350415344,0.0014813643749757113,0.11527992799676667,9.91987760644406
723,723,723,723,158.87302613258362,667.9301,1030.4779,962.2243,194095.6406,1370.8116,1725.7626,1669.2775,3284.0952,24.84,0.199985,64.0,6240.0,0.0005512786714239374,1649.9915419259546,1649.9740963024722,2356.0,1.8170205297113748,0.10185905838948453,0.0015336126894162773,0.10970262276975973,108.14198751188815
724,724,724,724,159.08298087120056,667.9315,1030.4734,962.2339,194119.5938,1370.8132,1725.759,1669.2858,3284.0972,24.87,0.19999,64.0,6297.0,0.0005646079779745004,1649.9784074236188,1649.9643608746314,2413.0,1.7741551116866967,0.10432228630059637,0.0015814166251206375,0.104582054475145,168.46105166105554
725,725,725,725,159.28285861015317,667.9248,1030.4891,962.2125,194023.8125,1370.8053,1725.7716,1669.2673,3284.0894,24.85,0.199983,64.0,6360.0,0.0005793403694251228,1650.0163633912393,1650.0005688939402,2476.0,1.7290752374798062,0.10704470921314377,0.0016348401194576925,0.12325191702791473,-8.385820505674928
726,726,726,726,159.4841372966766,667.9229,1030.4734,962.222,193937.0938,1370.803,1725.759,1669.2755,3284.0823,24.86,0.199989,64.0,6417.0,0.0005926696759756858,1650.0259703263314,1649.9749832897653,2533.0,1.6902222836557441,0.10950776835082243,0.0016837072252592071,0.10839411685640243,-59.11746744066477
727,727,727,727,159.68394088745114,667.931,1030.4817,962.2243,194095.6406,1370.8127,1725.7656,1669.2775,3284.0952,24.87,0.199985,64.0,6480.0,0.0006074020674263078,1649.9915419259546,1649.9797453962922,2596.0,1.6492660277349769,0.11223000015899352,0.0017383057039841265,0.11310368600891252,108.14198751188815
728,728,728,728,159.88392090797424,667.9277,1030.4896,962.2133,193964.0156,1370.8088,1725.7720000000006,1669.2681,3284.0845,24.86,0.199987,64.0,6537.0,0.0006207313739768709,1650.0279185366082,1649.9978764638993,2653.0,1.6138877514134942,0.1146928822630428,0.0017882358008695358,0.1224664541319953,-65.15223182598129
729,729,729,729,160.08373832702637,667.9153,1030.4747,962.223,194080.6719,1370.7939,1725.7601,1669.2764,3284.094,24.86,0.199987,64.0,6600.0,0.0006354637654274933,1649.9957208561536,1649.9866835663572,2716.0,1.5765144801178201,0.1174149138390959,0.0018440090637789515,0.11306291616995168,88.24874340789393
730,730,730,730,160.2837157249451,667.9229,1030.4966,962.2243,194008.8594,1370.803,1725.7775,1669.2775,3284.0881,24.86,0.199986,64.0,6657.0,0.0006487930719780558,1650.0093072218576,1650.0162589014105,2773.0,1.5441650791561483,0.1198776106528868,0.0018950019684900413,0.1315941168562631,21.36078751180321
731,731,731,731,160.47440671920774,667.9215,1030.495,962.2243,193964.0156,1370.8014,1725.7762,1669.2775,3284.0845,24.85,0.199987,64.0,6720.0,0.0006635254634286782,1650.0184872097643,1650.015141617117,2836.0,1.5099246995768687,0.12259943287311426,0.001951949810690495,0.13061468515081742,-23.483012488111854
732,732,732,732,160.68473768234253,667.9222,1030.4966,962.2308,193993.9062,1370.8021,1725.7775,1669.2831,3284.0869,24.86,0.199989,64.0,6777.0,0.0006768547699792412,1650.0067953012247,1650.0171235226153,2893.0,1.48023149827169,0.12506193614375033,0.0020040053357269503,0.13190440100345313,31.03030803008005
733,733,733,733,160.88461470603943,667.9189,1030.4896,962.2243,193922.1562,1370.7982,1725.7720000000006,1669.2775,3284.0811,24.84,0.199986,64.0,6840.0,0.0006915871614298635,1650.0270561680645,1650.0087459754131,2956.0,1.4487462679296348,0.1277835398886614,0.0020621275476386393,0.12636716912663815,-65.34241248806939
734,734,734,734,161.08452248573303,667.9114,1030.4984,962.2267,194014.8438,1370.7892,1725.7791,1669.2795,3284.0886,24.87,0.199987,64.0,6897.0,0.0007049164679804263,1650.0060244160807,1650.033665839293,3013.0,1.4213953151344174,0.1302458413671442,0.002115245501262543,0.138491642133431,36.43665354931727
735,735,735,735,161.28437662124634,667.9127,1030.5021,962.211,194050.75,1370.7908,1725.7819,1669.2661,3284.0916,24.86,0.199985,64.0,6959.0,0.0007194150119477058,1650.012135037316,1650.038642620883,3075.0,1.3927976626016259,0.13292402202983927,0.0021735958423072343,0.14161540014549698,12.869513221085072
736,736,736,736,161.48553276062012,667.9189,1030.4911,962.2257,194050.75,1370.7982,1725.7732,1669.2787,3284.0916,24.84,0.199987,64.0,7017.0,0.0007329781659816117,1649.9995313491825,1650.0114146264111,3133.0,1.367070808969039,0.135429308963042,0.002228722054864313,0.127867169126489,68.55474269995466
737,737,737,737,161.6850965023041,667.9108,1030.5039,962.2253,194119.5938,1370.7885,1725.7833,1669.2783,3284.0972,24.85,0.199989,64.0,7079.0,0.0007474767099488908,1649.9857809236646,1650.0441917816515,3195.0,1.3406037597809075,0.13810725671932456,0.002288227699417119,0.14425759997391194,135.88329836027697
738,738,738,738,161.88631105422976,667.9127,1030.5153,962.2147,194101.6406,1370.7908,1725.7925,1669.2693,3284.0957,24.86,0.199985,64.0,7137.0,0.000761039863982797,1649.9985446001047,1650.0621258203778,3253.0,1.3167586856747615,0.14061232158022735,0.00234443457739216,0.15481540014559414,77.77612336212769
739,739,739,739,162.08264470100403,667.9218,1030.5276,962.2335,193999.8906,1370.8018,1725.8022,1669.2854,3284.0874,24.87,0.199986,64.0,7199.0,0.0007755384079500758,1650.0032552997784,1650.0727671261698,3315.0,1.2921929449472098,0.14329002746886807,0.002405095305410629,0.1630817062305141,47.24260732205585
740,740,740,740,162.28734731674194,667.9235,1030.5157,962.2211,193928.1406,1370.8037,1725.7928,1669.2748,3284.0815,24.86,0.199987,64.0,7257.0,0.0007891015619839822,1650.0285747659525,1650.0494974631674,3373.0,1.2700307039727243,0.14579486187664084,0.00246238264080845,0.15042815901563245,-71.47996720485389
741,741,741,741,162.47985601425168,667.9199,1030.5073,962.2115,194065.7188,1370.7994,1725.7861,1669.2665,3284.0928,24.86,0.199989,64.0,7319.0,0.0008036001059512612,1650.0086420150951,1650.0390003281652,3435.0,1.2471687372634643,0.14847231694127747,0.002524198227656356,0.14362390605901965,29.73236864572391
742,742,742,742,162.68708419799802,667.9103,1030.5255,962.217,194038.7812,1370.7879999999998,1725.8007,1669.2712,3284.0906,24.86,0.199986,64.0,7377.0,0.0008171632599851675,1650.009440823698,1650.0832359358444,3493.0,1.2265174705124535,0.1509769125197266,0.002582565808186561,0.1660792315077515,23.62937831459567
743,743,743,743,162.87821745872498,667.9028,1030.5344,962.2267,194071.7031,1370.7789,1725.8077,1669.2795,3284.0933,24.84,0.199985,64.0,7439.0,0.0008316618039524465,1649.9943845673652,1650.1083326001667,3555.0,1.2051881891701828,0.15365410780904254,0.0026455360246385572,0.17830370451463295,93.29595354944468
744,744,744,744,163.08593463897702,667.9251,1030.5271,962.2087,193865.3906,1370.8057,1725.8019,1669.2642,3284.0764,24.86,0.199987,64.0,7497.0,0.0008452249579863528,1650.052051772294,1650.0678015809153,3613.0,1.1858986671740936,0.15615845618677832,0.002704983633719291,0.16111893810750644,-181.20254173129797
745,745,745,745,163.2790815830231,667.9183,1030.5419,962.2119,193952.0469,1370.7975,1725.8137,1669.2668,3284.0835,24.85,0.199986,64.0,7559.0,0.0008597235019536317,1650.031568993971,1650.1025289521024,3675.0,1.1659531462585029,0.1588353827546813,0.002769108245965558,0.17893312696708108,-82.42428701464087
746,746,746,746,163.48720145225525,667.9146,1030.5236,962.2115,194071.7031,1370.7931,1725.7991,1669.2665,3284.0933,24.86,0.199987,64.0,7617.0,0.000873286655987538,1650.0074169422164,1650.074544569025,3733.0,1.1478951632735064,0.16133947556528466,0.0028296356627290488,0.16227320031714498,35.716668645851314
747,747,747,747,163.68217849731442,667.9178,1030.5399,962.2208,194002.8906,1370.797,1725.8121,1669.2744,3284.0876,24.86,0.199987,64.0,7679.0,0.000887785199954817,1650.0135299676379,1650.099588729357,3795.0,1.1292031653491437,0.16401612447108488,0.002894914432380249,0.177154758500933,2.133599540684372
748,748,748,748,163.89336061477658,667.9081,1030.528,962.2156,194041.7656,1370.7853,1725.8026,1669.27,3284.0908,24.85,0.199986,64.0,7737.0,0.0009013483539887233,1650.0100302319156,1650.0904007736287,3853.0,1.1122626017389046,0.16651995335327407,0.00295652143167672,0.16955441025652362,21.31042312644422
749,749,749,749,164.08322978019712,667.9044,1030.5424,962.2147,194104.625,1370.7809,1725.8141,1669.2693,3284.0959,24.84,0.199987,64.0,7799.0,0.0009158468979560023,1649.9979336449842,1650.1205875976805,3915.0,1.0947097349936143,0.16919631566186266,0.0030229541157692466,0.1855944836065646,80.76052336208522
750,750,750,750,164.28315472602844,667.9111,1030.5464,962.2152,194071.7031,1370.7888,1725.8173,1669.2697,3284.0933,24.86,0.199987,64.0,7857.0,0.0009294100519899086,1650.0042445688543,1650.1194273274868,3973.0,1.0787861476214446,0.1716998722596598,0.003085640468172309,0.18662462105373834,49.732678786851466
751,751,751,751,164.47797322273252,667.9078,1030.5521,962.2253,194050.75,1370.7849,1725.8219,1669.2783,3284.0916,24.85,0.199986,64.0,7919.0,0.0009439085959571877,1649.9998743041342,1650.1336430646368,4035.0,1.062271527261462,0.17437593904168616,0.003153226819172637,0.19378738917691865,67.0394983603619
752,752,752,752,164.6878321170807,667.9143,1030.5364,962.2208,194014.8438,1370.7927,1725.8093,1669.2744,3284.0886,24.87,0.199989,64.0,7977.0,0.000957471749991094,1650.01108301082,1650.0976856669297,4093.0,1.0472761603957976,0.17687921500458326,0.003216992290983195,0.17520617923742066,14.086799540556967
753,753,753,753,164.88775515556338,667.9055,1030.5323,962.2147,194008.8594,1370.7821,1725.8062,1669.2693,3284.0881,24.85,0.199985,64.0,8039.0,0.0009719702939583727,1650.017538192025,1650.101261775832,4155.0,1.0317104723225028,0.17955497733663267,0.003285732056794032,0.17500689423229687,-15.005076637957245
754,754,754,754,165.0876183509827,667.9061,1030.5419,962.223,194047.75,1370.7828,1725.8137,1669.2764,3284.0913,24.85,0.199987,64.0,8101.0,0.000986468837925652,1650.0024604383566,1650.1175982979767,4217.0,1.0166034015888072,0.1822305788752861,0.003355067653318164,0.1843409363915498,55.326843407936394
755,755,755,755,165.28754043579104,667.9031,1030.5537,962.2313,194134.5781,1370.7793,1725.8231,1669.2834,3284.0984,24.88,0.199987,64.0,8159.0,0.001000031991959558,1649.9775690667004,1650.1422947041594,4275.0,1.0028684941520467,0.18473341328452852,0.0034204693340104692,0.1974707255943713,173.5962634542957
756,756,756,756,165.47861075401306,667.8992,1030.5369,962.2102,193913.1875,1370.7747,1725.8097,1669.2654,3284.0803,24.87,0.199986,64.0,8221.0,0.001014530535926837,1650.040981387734,1650.1172266841463,4337.0,0.9885934481208208,0.18740869685108424,0.003490957954298156,0.1823994515581262,-127.72347545810044
757,757,757,757,165.6784734725952,667.8969,1030.5443,962.2192,193904.2188,1370.7719,1725.8157,1669.2732,3284.0796,24.87,0.199989,64.0,8274.0,0.0010269244525440274,1650.0351007645968,1650.1332316049454,4390.0,0.9767109453302959,0.1896954998824712,0.0035516865668997148,0.1908189566134979,-102.59917781781405
758,758,758,758,165.8883903026581,667.9009,1030.5532,962.217,194023.8125,1370.7766,1725.8228,1669.2712,3284.0894,24.87,0.199985,64.0,8336.0,0.0010414229965113064,1650.012505104927,1650.1441227393802,4452.0,0.9631705193171608,0.19237047036698746,0.003623279921036396,0.19794590434310064,8.660678314510733
759,759,759,759,166.0771815776825,667.9058,1030.5645,962.217,193993.9062,1370.7825,1725.8318,1669.2712,3284.0869,24.86,0.199989,64.0,8399.0,0.0010561553879619282,1650.018627266737,1650.158171085075,4515.0,0.9497934911406424,0.19508840915127248,0.0036966379846681283,0.20707391531186656,-21.24562168540433
760,760,760,760,166.28630113601685,667.9006,1030.5546,962.2084,193984.9375,1370.7762,1725.8239,1669.2638,3284.0862,24.87,0.199985,64.0,8456.0,0.0010694846945124917,1650.0278368829458,1650.1469837030322,4572.0,0.9380088783902012,0.19754734135156188,0.0037635393126913726,0.1994788832632821,-62.792074985802174
761,761,761,761,166.4784457683563,667.8937,1030.5615,962.2129,194065.7188,1370.7679,1725.8293,1669.2677,3284.0928,24.86,0.199989,64.0,8518.0,0.0010839832384797706,1650.0074416561724,1650.167780724353,4634.0,0.9255204958998704,0.20022179964522252,0.003836880523791122,0.20943739842971354,35.03572383429855
762,762,762,762,166.6940157413483,667.9065,1030.564,962.2197,194047.75,1370.7833,1725.8314,1669.2736,3284.0913,24.87,0.199985,64.0,8576.0,0.0010975463925136768,1650.0052898289114,1650.156417034063,4692.0,0.914137346973572,0.20272355009923795,0.0039060289566479572,0.20626363116446103,42.826077606529
763,763,763,763,166.8740363121033,667.8953,1030.5748,962.2125,193952.0469,1370.7699,1725.84,1669.2673,3284.0835,24.86,0.199987,64.0,8644.0,0.0011134480213810152,1650.0310545544323,1650.1894624336871,4760.0,0.9011457563025208,0.20565643456197072,0.003987762870005195,0.2220281775215653,-80.1514205057174
764,764,764,764,167.08844065666202,667.9002,1030.5739,962.2261,193975.9531,1370.7758,1725.8392,1669.2791,3284.0854,24.87,0.199986,64.0,8696.0,0.0011256080905148616,1650.014500192729,1650.1818089600124,4812.0,0.8914594081463009,0.20789907940460486,0.004050748318913929,0.21895618849055154,-4.726912960410118
765,765,765,765,167.273916721344,667.8963,1030.59,962.2147,193999.8906,1370.7711,1725.8522,1669.2693,3284.0874,24.87,0.199987,64.0,8759.0,0.001140340481965484,1650.0193742059664,1650.2152641738332,4875.0,0.8800016025641025,0.21061595450769285,0.0041276183856931185,0.2367849144538923,-23.97387663787231
766,766,766,766,167.48524236679074,667.8972,1030.5743,962.2143,193937.0938,1370.7722,1725.8396,1669.2689,3284.0823,24.86,0.199989,64.0,8816.0,0.0011536697885160473,1650.032572259581,1650.1862261234905,4932.0,0.8698879383617194,0.2130739120758683,0.0041976968567300574,0.22068597769316511,-88.28592097759247
767,767,767,767,167.67517685890198,667.8854,1030.5674,962.2253,194056.7344,1370.7581,1725.8341,1669.2783,3284.092,24.84,0.199984,64.0,8819.0,0.0011543713309660768,1649.9986492153346,1650.1885281846646,4935.0,0.8693621301925024,0.21320327381843407,0.004201399126735939,0.21901648189054868,73.02389836031944
768,768,768,768,167.88503909111026,667.8923,1030.5635,962.2125,194071.7031,1370.7664,1725.8309,1669.2673,3284.0933,24.85,0.199987,64.0,8819.0,0.0011543713309660768,1650.0065595428075,1650.173067691009,4935.0,0.8693621301925024,0.21320327381843407,0.004201399126735939,0.21205796672427368,39.50477949436754
769,769,769,769,168.0849187374115,667.8942,1030.573,962.2202,194038.7812,1370.7687,1725.8385,1669.2739,3284.0906,24.85,0.199989,64.0,8798.0,0.0011494605338158695,1650.0066971644092,1650.1876193764151,4914.0,0.8730563080993081,0.21229773226106652,0.004175512487698931,0.22071576689597805,35.75133303133771
770,770,770,770,168.2948162555695,667.8893,1030.5601,962.217,194062.7188,1370.7628,1725.8282,1669.2712,3284.0925,24.85,0.199987,64.0,8736.0,0.0011349619898485903,1650.0045404721368,1650.170725376257,4852.0,0.8841500313272876,0.2096241018807274,0.0040994835057358,0.20998775592693164,47.566978314425796
771,771,771,771,168.47484374046326,667.8897,1030.5658,962.2115,193892.2812,1370.7632,1725.8329,1669.2665,3284.0786,24.85,0.199986,64.0,8674.0,0.0011204634458813114,1650.0441464133005,1650.1803705688164,4790.0,0.8955317432150313,0.20695028400862706,0.0040240495411289256,0.2155104507002079,-143.70523135410622
772,772,772,772,168.6761474609375,667.8967,1030.567,962.207,194080.6719,1370.7715,1725.8337,1669.2626,3284.094,24.86,0.199984,64.0,8621.0,0.0011080695292641212,1650.0094392039248,1650.1738585476178,4737.0,0.9054981179016256,0.20466445413458406,0.003960037451344128,0.2136076092268695,27.638969825580716
773,773,773,773,168.87368416786194,667.8926,1030.5679,962.2096,194026.8125,1370.7667,1725.8345,1669.2649,3284.0896,24.86,0.199986,64.0,8564.0,0.0010947402227135582,1650.018235715145,1650.1805238934244,4680.0,0.9164692735042734,0.2022059595155906,0.00389167964604876,0.21632498780411424,-16.37134196702391
774,774,774,774,169.0835621356964,667.8910000000002,1030.5605,962.2047,194215.4688,1370.7648,1725.8286,1669.2606,3284.105,24.87,0.199988,64.0,8501.0,0.0010800078312629359,1649.983815814101,1650.169337012988,4617.0,0.9289112723630064,0.19948849816223888,0.0038167115999732703,0.20963420871214566,153.72321487311274
775,775,775,775,169.27492427825928,667.8875,1030.5507,962.2115,193937.0938,1370.7605,1725.8208,1669.2665,3284.0823,24.86,0.199986,64.0,8439.0,0.001065509287295657,1650.034972975679,1650.1562276011362,4555.0,0.9414926481888036,0.1968139911602456,0.003743533623718232,0.20138562944873686,-98.89263135427609
